name,azizsupermrkt,chittagong,dhaka,sylhet,banglabazar,ecommerce,id,reference,Price
রেল ওয়েতে মুক্তিযুদ্ধ ও গনহত্যা,0,1,0,1,0,0,36105,9.78985E+11,800
‘৭১- এর অল্পকথা,0,1,0,0,0,0,6968,9.78985E+12,999
চাণক্যের কূটকৌশল,0,4,0,0,0,0,13501,9.78985E+12,450
ষড়ঋতুর ছড়া কবিতা গান : গ্রীষ্মকাল,0,1,0,2,0,0,56086,9.78985E+12,750
ষড়ঋতুর ছড়া কবিতা গান : বর্ষাকাল,0,0,1,2,0,0,51960,9.78985E+12,650
ষড়ঋতুর ছড়া কবিতা গান : শরৎকাল,0,1,0,2,0,0,56078,9.78985E+12,300
ষড়ঋতুর ছড়া কবিতা গান,0,0,0,0,0,0,52173,9.78985E+12,250
ষড়ঋতুর ছড়া কবিতা গান শীতকাল,0,2,0,0,0,0,38519,9.78985E+12,550
ষড়ঋতুর ছড়া কবিতা গান : বসন্তকাল,0,0,0,0,0,0,56080,9.78985E+12,300
কায়রো ট্রিলজি ( প্যালেস ওয়াক ),0,0,0,0,0,0,11863,9.78985E+12,900
সবার জন্য আবৃত্তিযোগ্য ছড়া কবিতা,1,1,0,0,0,0,55302,9.78985E+12,500
কাম ইজি-গো ইজি,0,0,1,0,0,0,46873,9.78985E+12,300
রাষ্ট্রভাষা আন্দোলন,0,0,1,0,0,0,53808,9.78985E+12,250
ভাষাসংগ্রামের স্মৃতি,0,0,0,0,0,0,36170,9.78985E+12,500
নিঃসঙ্গ জিরি,0,2,0,1,0,0,33074,9.78985E+12,150
মেহনতি মানুষ,0,1,0,0,0,0,44776,9.78985E+12,80
বিপ্লবী রহমান মাস্টার,0,1,0,0,0,0,44786,9.78985E+12,130
কীর্তিময় এক বন্ধুত্ব,0,0,0,0,0,0,44774,9.78985E+12,160
তিন এক্কে তিন,0,4,0,0,0,0,6230,9.78985E+12,100
সুকান্ত বিচিত্রা,0,1,0,0,0,0,44810,9.78985E+12,300
অগ্নিযুগের কথা,0,0,0,0,0,0,44114,9.78985E+12,250
মহাবিপ্লবী অরবিন্দ ঘোষ,0,3,0,0,0,0,44767,9.78985E+12,80
জেলখানার চিঠি,0,2,0,1,0,0,6233,9.78985E+12,350
আন্দামান স্মৃতি,0,1,1,0,0,0,44498,9.78985E+12,450
দেশবন্ধু চিত্তরঞ্জন,0,2,0,0,0,0,44803,9.78985E+12,80
বিদ্রোহে বাঙালি,0,2,0,0,0,0,54253,9.78985E+12,400
শত কমরেড,0,2,0,0,0,0,6306,9.78985E+12,700
মৃত্যুঞ্জয়ী মুকুল সেন,0,2,0,0,0,0,6231,9.78985E+12,150
স্বাধীনতা সাম্য বিপ্লবের কবিতা,0,3,0,0,0,0,44762,9.78985E+12,100
আব্দুল মালিক,0,2,0,0,0,0,44771,9.78985E+12,150
বিপ্লবী নলিনী দাস,0,2,0,0,0,0,44782,9.78985E+12,250
৭১ ( দ্বিতীয় খণ্ড ),0,0,0,0,0,0,7051,978984912589-1,350
অশান্ত ব্রাহ্মণ মানবেন্দ্রনাথ ও অগ্নিযুগ,0,0,0,0,0,0,44808,9.78985E+12,150
৭১ (দ্বিতীয় খণ্ড),0,2,0,0,0,0,53864,9789849125891x,350
ছন্দ,0,1,0,0,0,0,69838,9.78985E+12,300
প্লেটো মেনো,0,1,0,0,0,0,23100,9.78985E+12,250
প্লেটো সক্রেটিসের জবানবন্দি,0,4,0,0,0,0,21267,9.78985E+12,250
ভাষান্তরসমগ্র,0,4,3,0,0,0,38959,9.78985E+12,1295
কুয়াশায় শাদা ঘোড়া,0,0,0,0,0,0,43790,9.78985E+12,195
বাংলা মানুষ দ্যাশের মানুষ,0,2,0,0,0,0,36866,9.78985E+12,225
প্রেমবন্দনা-নিকোলাস ত্রুয়নের সঙ্গে আঁলা বাদিয়ুর কথোপকথন,0,0,0,0,0,0,73532,9.78985E+12,250
প্লেটো ইউথিফ্রো,0,1,0,1,0,0,23030,9.78985E+12,225
প্লেটো প্রোতাগোরাস,0,2,0,0,0,0,23098,9.78985E+12,350
প্লেটো : রিপাবলিক,0,1,1,0,0,0,23024,9.78985E+12,1250
ইলিয়াড,0,1,0,0,0,0,16100,9.78985E+12,1800
জাতীয় মানবাধিকার কমিশন : সমস্যা এবং প্রত্যাশা,0,0,2,0,0,0,25898,9.78985E+12,350
ড্রিম ফ্রম মাই ফাদার,0,0,0,0,0,0,75024,9.78985E+12,360
উইটনেস টু সারেন্ডার (নিয়াজির আত্মসর্মপণের দলিল),1,0,0,0,0,0,61907,9.78985E+12,350
গানের কথা গণিতের কথা,0,2,2,0,0,0,55906,9.78985E+12,300
সৃষ্টির মহান পরিকল্পনা,0,1,0,0,0,0,55910,9.78985E+11,250
দ্য গ্রান্ড ডিজাইন,1,2,13,0,0,0,8095,9.78985E+12,250
দ্য প্রিন্স,0,0,0,0,0,0,72580,9.78985E+12,280
প্রাকৃতিক দৃশ্যপটের বিজ্ঞান,0,2,0,0,0,0,44579,9.78985E+12,250
সমাজবিদ্যার সংক্ষিপ্ত শব্দকোষ,0,0,1,0,0,0,42576,9.78985E+12,200
বারো মাসের কৃষি,0,0,0,0,0,0,51151,9.78985E+12,200
ঢাকার স্মৃতিসমগ্র ১,0,1,1,0,0,0,46276,9.78985E+12,550
গল্পসমগ্র প্রথম খণ্ড,1,0,0,0,0,0,4665,9.78985E+12,650
অফিস-আদালতে বাংলা লেখার নিয়ম,0,1,0,0,0,0,71695,9.78985E+12,350
হাসন রাজা : জীবন ও কর্ম,0,1,0,0,0,0,56486,9.78985E+12,750
অভিনব শতরাগ,0,0,0,0,0,0,45996,9.78985E+12,275
রাগ সংগীত,0,0,0,0,0,0,14490,9.78985E+12,250
খোলা চোখে মুক্ত মনে,0,2,0,0,0,0,25142,9.78985E+12,250
সেলিম আল দীন রচনাসমগ্র - ৯,0,0,1,0,0,0,5145,9.78985E+12,650
মুক্তিযুদ্ধ ও বাংলাদেশ,0,0,3,0,0,0,36304,9.78985E+12,250
পৃথিবী ও পাশ্চাত্যজগৎ,0,0,2,0,0,0,56084,9.78985E+12,160
দ্য গার্ল ইন দি তাইস,0,0,0,0,0,0,11624,9.78985E+12,375
ট্রল মাউন্টেন,0,2,1,0,0,0,11298,9.78985E+12,180
দ্রোহের দীপাবলি,0,0,0,0,0,0,38033,9.78985E+12,275
দ্য ম্যাটলক পেপার,0,1,0,0,0,0,11368,9.78985E+12,200
মুক্তিযুদ্ধে বিদেশী বন্ধুরা,0,0,0,0,0,0,36125,9.78985E+12,500
সমগ্র কিশোর উপন্যাস-০২,0,0,0,0,0,0,54640,9.78985E+12,400
নয় দরজার বাতাস,0,0,0,2,0,0,37324,9.78985E+12,175
সাড়ে তিন হাত ভূমি,0,0,0,0,0,0,70799,9.78985E+12,300
সাড়ে তিন হাত ভূমি,0,2,0,0,0,0,43371,9.78985E+12,450
ক্রিকেট খেলার আইন কানুন,0,1,0,0,0,0,47030,9.78985E+12,250
লড়াই চলছে লড়াই চলবে,0,1,0,0,0,0,7022,9.78985E+12,600
কোনো কোনো রাত একলা এমন,0,1,0,0,0,0,42170,9.78985E+12,160
ঢাকা সমগ্র- ৬,0,0,2,0,0,0,4231,9.78985E+12,500
বাঁ পাশের শূন্য,0,0,0,0,0,0,65241,9.78985E+12,150
হরিণ কাঠের নৌকা,0,0,0,0,0,0,35297,9.78985E+12,100
সক্রেটিস অ্যান্ড জেসাস,0,1,0,0,0,0,28989,9.78985E+12,400
সুফির দেলকোরান ২,0,0,0,0,0,0,40756,9.78985E+12,500
মহাকাশে ভবিষ্যৎ,0,2,0,0,0,0,62668,9.78985E+12,200
দ্য বুক অব সালাদিন,0,1,2,0,0,0,11855,9.78985E+12,480
ডেজার্ট গড,0,3,0,0,0,0,12486,9.78985E+12,460
সিনেঅলা ২,0,0,1,0,0,0,8359,9.78985E+12,500
অভিনয়রীতি (বাংলা বণনাত্মক ও পাশ্চাত্য প্রসঙ্গ),0,0,2,0,0,0,71892,9.78985E+12,540
ভাঙনের পর,0,0,2,0,0,0,11751,9.78985E+12,200
রবীন্দ্রনাথ অন্য আলোয় : ঈশ্বর আত্মা কারণ,0,2,0,8,0,0,27009,9789849133476X,150
রবীন্দ্র নাট্যে যাত্রার প্রভাব,0,1,0,0,0,0,64042,9.78985E+11,150
ইন দ্য বিগেনিং (নতুন আঙ্গিকে জেনেসিস পাঠ),0,0,0,1,0,0,18409,9.78985E+12,300
মুজিব হত্যার ষড়যন্ত্র,0,0,0,0,0,0,35466,9.78985E+11,300
আলী ও নিনো,0,1,2,0,0,0,12581,9.78985E+12,300
মিথ-পুরাণের পরিচয়,0,1,3,0,0,0,32845,9.78985E+12,300
সুফি রহস্যলোক,0,4,0,0,0,0,9772,9.78985E+12,250
গোল্ডেন ফক্স,0,1,1,1,0,0,12489,9.78985E+12,460
আল্লামা ইকবালের খুদিতত্ত্ব ও ঐশীজ্ঞান রহস্য,0,2,0,0,0,0,10189,9.78985E+12,450
বিশ্বপ্রসিদ্ধ সুফি মতবাদের তৌহিদে ‍ওজুদীর প্রবর্তক শায়খুল আকবর মুহিউদ্দীন ইবনুল আরাবীর ওয়াহদাতুল ওজুদের রহস্যভেদ,0,2,0,0,0,0,9991,9.78985E+12,450
অতীন্দীয় জ্ঞানরহস্য,0,0,0,0,0,0,18477,9.78985E+12,240
অতীন্দ্রীয় জ্ঞানরহস্য,0,0,2,0,0,0,56743,9.78985E+11,240
আরশিনগর,0,0,0,1,0,0,9936,9.78985E+12,450
পোয়েট অব পলিটিক্স,0,0,0,0,0,0,7275,9.78985E+12,200
শক্ ট্রিটমেন্ট,0,0,0,0,0,0,45421,9789849133612x,200
চলো বড় হই,0,0,1,0,0,0,4879,9.78985E+12,300
নজরুর ইসলাম কবি ও কবিতা,0,1,0,0,0,0,53107,9.78985E+11,450
অন্দরমহল,0,0,1,2,0,0,9938,9.78985E+12,650
সাহিত্যে বেদে সম্প্রদায়,0,2,0,0,0,0,44235,9.78985E+12,180
দ্য মহাভারত সিক্রেট : ক্রিস্টোফার সি ডয়েল,0,2,2,0,0,0,43574,9.78985E+12,400
দ্যা আলেকজান্ডার সিক্রেট : দ্য মহাভারত কোয়েস্ট,0,0,1,0,0,0,43573,9.78985E+12,400
দ্য মায়ান কনস্পিরেসি,0,1,3,0,0,0,12093,9.78985E+12,450
দ্য মহাভারত কোয়েস্ট আলেকজান্ডার সিক্রেট,0,2,0,0,0,0,12126,9.78985E+12,400
মুখ ঢাকেনি বিজ্ঞাপনে,0,0,0,0,0,0,8314,9.78985E+12,550
সাম্প্রদায়িকতা ও ধর্মনিরপেক্ষতা,0,0,0,0,0,0,17220,9.78985E+12,250
রবীন্দ্র বিতর্ক,0,0,0,0,0,0,53992,9.78985E+12,345
মুখোমুখি,0,0,0,0,0,0,8382,9.78985E+12,415
রবীন্দ্রনাথ ঠাকুর,0,0,2,0,0,0,17219,9.78985E+12,410
পারস্যে রবীন্দ্রনাথ,0,0,1,0,0,0,10897,9.78985E+12,360
নিপুর রঙিন একদিন,0,0,0,0,0,0,27441,9.78985E+12,80
একাত্তরের রণাঙ্গন: পলাশ,0,0,0,0,0,0,6816,9.78985E+12,100
পথ চলাতেই আনন্দ,1,0,4,0,0,0,33820,9.78985E+12,300
চাকরিজীবীর চাবিকাঠি : চাকরিজীবনের ১০ মূল্যবান সম্পদ,0,0,0,0,0,0,54255,9.78985E+12,175
চলো স্বপ্ন দেখি,0,1,3,0,0,0,25580,9.78985E+12,300
পরমাণুর গহীন নিসর্গে,0,0,0,0,0,0,7805,9.78985E+12,500
মোবাইল কোর্ট আইন,0,0,1,0,0,0,74787,9.78985E+12,1135
সিলেটি নাগরী লিপি বর্ণ পরিচয়,0,2,0,7,0,0,40484,9.78985E+12,125
মাওলানা মোহাম্মদ ইলিয়াস (র.) জীবনালেখ্য,0,0,0,0,0,0,9812,9.78985E+12,150
বাংলা বানানের কতিপয় নিয়ম ও মনে রাখার কিছু কৌশল,0,4,3,0,0,0,45743,9.78985E+12,100
উপমার বাঘমামা,0,0,0,3,0,0,30200,9.78985E+12,70
গীতি সমগ্র,0,0,0,2,0,0,14499,9.78985E+12,850
ভারত নেপাল ভুটান ভ্রমণসঙ্গী,0,4,0,0,0,0,12059,9.78985E+12,350
লিলিপুটের ছোটভাই,0,0,0,0,0,0,52099,9.78985E+12,250
বিষ্টি পড়ে টাপুরটুপুর,0,1,0,0,0,0,52138,9.78985E+12,400
টোকাই টোকাই,0,2,0,0,0,0,70453,9.78985E+12,200
ছেঁড়া মানচিত্র এবং টোরাটেপের গুহা,0,0,0,0,0,0,58987,9.78985E+12,300
রাতুলমামা ফিল্মস্টার,0,3,0,0,0,0,59056,9.78985E+12,300
আমাদের ছোট নদী,0,2,0,0,0,0,59078,9.78985E+12,250
কথা কথাসাহিত্য,0,0,0,0,0,0,38817,9.78985E+12,300
বাংলাদেশ সাংস্কৃতিক আত্মপরিচয়,0,0,1,0,0,0,8296,9.78985E+12,300
মহর্ষি মোহসিন,0,1,0,0,0,0,10269,9.78985E+12,130
বউটুবানি,0,0,0,0,0,0,47523,9.78985E+12,150
ক্রীতদাস ইতিহাস,0,3,0,0,0,0,4541,9.78985E+11,400
ক্রীতদাস বিদ্রোহ,0,0,0,0,0,0,53038,9.78985E+11,400
মোঘল সাম্রাজ্যে নারী,0,1,0,0,0,0,35995,9.78985E+12,500
বাউল-ফকির পদাবলিঃ শেখ ভানু,0,2,0,0,0,0,46095,9.78985E+12,250
শরম,0,2,4,1,0,0,9517,9.78985E+12,400
কুয়াশা,0,0,0,0,0,0,54809,9.78985E+12,270
নজরুল মানস,0,0,0,0,0,0,10568,9.78985E+12,220
বীভৎস,0,0,1,0,0,0,51082,9.78985E+12,160
অন্য কোনো সাধনার ফল,0,0,0,0,0,0,68258,9.78985E+12,426
স্বপ্ন বাণিজ্যে লক্ষ্মীপুষ্প,0,2,0,0,0,0,25186,9.78985E+12,306
দর্শন পড়ার ভূমিকা,0,0,0,0,0,0,55200,9.78985E+12,129
ভগবানের লেত্তি ও দুনিয়ার লাট্টু,0,0,0,0,0,0,5402,9.78985E+12,252
মায়াবতী,0,0,0,0,0,0,21458,9.78985E+12,400
স্বামী বিবেকানন্দের জীবন ও দর্শন ভাবনা,0,1,0,0,0,0,57064,9.78985E+12,300
জর্ডান নদী তটে,0,1,0,0,0,0,56259,9.78985E+12,350
কুরআনের আলোয় নারী,0,0,0,0,0,0,53723,9.78985E+12,300
পথের পাঁচালী,0,0,0,0,0,0,51067,9.78985E+12,300
নেতা,0,2,0,0,0,0,70540,9.78985E+12,200
হু মুভড মাই চিজ?: কে আমার হাসি কেড়ে নিল?,0,2,0,1,0,0,27799,9.78985E+12,160
দ্য পাওয়ার অব পজিটিভ থিংকিং,0,2,4,0,0,0,27800,9.78985E+12,350
"রহস্যময়ী তিন নারী: হেলেন, বনলতা, মোনালিসা",0,1,0,2,0,0,27804,9.78985E+12,150
সাহিত্য সমালোচনা তত্ত্ব,0,0,0,0,0,0,8189,9.78985E+11,400
পাশ্চাত্য সাহিত্যতত্ত্ব ও সাহিত্য সমালোচনা পদ্ধতি,0,0,0,0,0,0,7616,9.78985E+12,300
বঙ্গবন্ধু,0,2,0,0,0,0,11215,9.78985E+12,600
A Glimpse Into Garo Folktales,0,0,0,0,0,0,49919,9.78985E+12,250
সায়েন্স ফিকশন : পিউট্রনিক ফিউট্রনিক ভূত,0,0,1,0,0,0,31302,9.78985E+12,150
লেনিন,0,0,0,2,0,0,9267,9.78985E+12,100
অমৃত লাল দে,0,0,4,2,0,0,9280,9.78985E+12,100
বঙ্গবন্ধু শেখ মুজিবুর রহমান,0,0,1,0,0,0,35252,9.78985E+12,150
শেরে বাংলা এ কে ফজলুল হক,0,0,0,0,0,0,9283,9.78985E+11,100
পাবলো পিকাসো,0,1,0,1,0,0,9265,9.78985E+12,100
সমাজ সংস্কৃতি অর্থনীতি,0,0,0,0,0,0,25516,9.78985E+11,400
কো-অপারেটিভ ক্রেডিট ইউনিয়ন : ক্ষুদ্র সমাজ গঠন আন্দোলন,0,3,1,1,0,0,25525,9.78985E+12,200
গ্যালিলিও গ্যালিলি,0,0,0,0,0,0,76277,9.78985E+12,150
আত্মজীবন,0,0,0,0,0,0,37010,9.78985E+12,300
দ্য ফাইনাল ডেস্টিনেশন আল-জান্নাহ ওয়া আন-নার,0,3,0,2,0,0,41313,9.78985E+12,350
৬ দফা,0,2,0,0,0,0,35894,9.78985E+12,200
সংস্কৃতি-কথা,0,0,1,0,0,0,70543,9.78985E+12,350
মাও সেতুং,0,0,0,0,0,0,76282,9.78985E+12,150
গৌতম বুদ্ধ,0,0,0,0,0,0,70538,9.78985E+12,100
